brand_name,brand_type,longitude_list,latitude_list,grid_id_list
高第街56号餐厅,餐饮服务;中餐厅;广东菜(粤菜),"[116.9764110903144, 117.0016015096439, 117.0156415069425, 116.9708968954845, 116.9940530276327, 116.9775774401211, 116.9152083205827, 117.0234398208306, 116.9868352890528, 117.0547004715295, 117.1307484277401, 117.0366380418709, 117.048893760427, 116.9522758262505, 117.0096809771481, 117.0246497406397]","[36.63288552790214, 36.65643831261379, 36.68603142956288, 36.66052978453617, 36.70445625715452, 36.67560220031827, 36.71870256495516, 36.61769303587912, 36.66156917198725, 36.65458560415205, 36.67530252722022, 36.66073211770144, 36.67037724328832, 36.71565956130876, 36.64606837032198, 36.66490062166181]","[10, 21, 58, 36, 75, 56, 86, 5, 37, 24, 45, 40, 41, 88, 21, 39]"
莫泰酒店,住宿服务;宾馆酒店;经济型连锁酒店,"[116.9877895075124, 116.9832678149147, 117.050766060241, 117.0620976951363, 116.9889975659278, 116.9989219886844]","[36.68520060253872, 36.66964697246063, 36.67321900845335, 36.70480806194445, 36.70027236363001, 36.68468597219419]","[56, 37, 41, 78, 74, 57]"
可好,购物服务;便民商店/便利店;便民商店/便利店,"[117.1263395748087, 117.2263807185199, 117.2187118331036, 117.1398936244926, 117.0936709397337, 116.9772439090023, 117.1258031672832, 117.0575839514511, 116.9005222766903, 117.0582582839512, 117.0367213875702, 117.1002462090251, 117.0984656768439, 117.1246804151711, 117.1024040157089, 117.1522069906191, 117.1168886590827, 116.9866236841418, 116.9114201711168, 116.8939749666429, 116.8904686953128, 116.9846658494872, 116.9854780400968, 117.094261447567, 116.9037856861988, 117.2157886814821, 116.9453711599818, 116.9772213522996]","[36.65646419289172, 36.70146941293636, 36.70135758179581, 36.70310680423975, 36.66061644559538, 36.6750545206011, 36.65511033237733, 36.6821119984259, 36.69018264881445, 36.68218692217236, 36.70771538918689, 36.66734364357901, 36.69189974807885, 36.6603947110408, 36.6677722119854, 36.65554967995542, 36.67941231242747, 36.66626093265092, 36.67178333407103, 36.66587316383504, 36.66113149148141, 36.6690611256094, 36.66274955771576, 36.65386559937959, 36.65003257535118, 36.69285323104526, 36.61285602517939, 36.67191753490184]","[28, 85, 85, 83, 43, 37, 28, 60, 51, 60, 77, 43, 62, 45, 44, 29, 63, 37, 33, 32, 32, 37, 37, 26, 16, 67, 1, 37]"
金紫雨植物养发馆,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"[117.0019909348987, 116.9682979331743, 116.9690271567322, 116.9191931307574, 116.9815342909199, 117.171957356281, 117.2286960161644, 116.9814795253425, 117.03266491929, 116.9192610051005, 117.0776095736368, 116.9069088916995, 117.1719152781081, 117.0083665633304, 116.9179446599038, 117.0945066918555, 116.9680648706771, 116.9706111548523, 117.0493359018647]","[36.61978591003713, 36.71028675667529, 36.6545216985659, 36.67475976464729, 36.71429885801632, 36.67497742969074, 36.67846634052876, 36.71430201955817, 36.67990875250945, 36.67475669590684, 36.71398054599266, 36.68194665203519, 36.67499334147448, 36.61942498123161, 36.64463141763258, 36.68549507290201, 36.71028340536218, 36.63253440773839, 36.64046658385463]","[4, 73, 19, 33, 90, 47, 68, 90, 59, 33, 94, 52, 47, 4, 16, 62, 73, 9, 24]"
永琪美容美发,生活服务;美容美发店;美容美发店,"[117.0722277073767, 117.1156310055636, 116.9677912083395, 117.0770132867121, 117.0771475928965, 117.1237534083333, 117.1360171682305, 117.1180144396425, 117.0494275803464, 117.0102470227804, 116.9818965112157, 116.9936801204185, 117.0903790611125, 117.0452670928767, 117.0605609678412, 117.1038042090014, 117.1375170828943, 117.0585099161699, 117.214643546231]","[36.68864895921868, 36.6432352387261, 36.65381056401578, 36.65428745249893, 36.64130717124239, 36.68730187192698, 36.65005973747105, 36.68819691903273, 36.658424582602, 36.61550868180442, 36.63543579193132, 36.66460445740845, 36.64965813729103, 36.64027164374733, 36.65462856364666, 36.7010579304519, 36.64294733179339, 36.67135229757861, 36.6859384411072]","[61, 27, 19, 25, 25, 64, 28, 63, 41, 4, 10, 38, 26, 23, 24, 81, 29, 41, 67]"
仁和药房网,医疗保健服务;医药保健销售店;药房,"[116.991211929285, 117.0479115795179, 117.1121983034472, 116.9921153720368, 117.0467565550258, 117.0768754790161, 117.1464114406247]","[36.69114842477568, 36.69714230074354, 36.685086545023, 36.62505494090803, 36.65768516800001, 36.65430553624863, 36.65389843357126]","[56, 78, 63, 10, 40, 25, 29]"
强力巨彩,购物服务;家电电子卖场;手机销售,"[117.0511192582134, 116.9751454237008, 117.0319688636965, 117.0088186567183, 116.9993303158437]","[36.68897349790817, 36.70478483756111, 36.72007178065889, 36.70796433841653, 36.70154402490356]","[60, 73, 92, 75, 75]"
1点点,餐饮服务;冷饮店;冷饮店,"[117.0697958713964, 116.9732305591226, 116.9774649634085, 116.9981369012849, 117.05735552038, 117.0224972875329, 117.1217358444074]","[36.65461436788856, 36.64911906062314, 36.67516780115417, 36.66248915091551, 36.68209835997243, 36.66395100909818, 36.68470813883577]","[25, 19, 37, 38, 60, 39, 64]"
三棵树,购物服务;家居建材市场;建材五金市场,"[116.9704319102506, 117.2097345180096, 117.0435815175126, 116.968794265997, 117.0305078826305]","[36.71369357899669, 36.73453361193549, 36.69134869017741, 36.69823611746504, 36.72308545452979]","[89, 106, 59, 73, 92]"
成泰大药房,医疗保健服务;医药保健销售店;药房,"[117.2278588498936, 117.0448341046403, 117.01233960436, 117.0070140418588, 117.0169897804052, 116.9921144607187, 116.947983242153]","[36.72200002685328, 36.70429783625747, 36.69175135397252, 36.69308522947532, 36.68763657587525, 36.66010699499353, 36.6167841253626]","[101, 77, 58, 57, 58, 37, 1]"
驿站洗衣,生活服务;洗衣店;洗衣店,"[116.9075793024339, 116.9448934405343, 117.050010895921, 116.9781730442162, 116.9246737623448, 117.0410082127629, 117.0117423429281, 117.1033226731763]","[36.689332668327, 36.65173112241353, 36.7020841756614, 36.66548370944452, 36.67821325183595, 36.65283806313182, 36.62771220215807, 36.68817489135947]","[52, 18, 78, 37, 53, 23, 12, 63]"
瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,"[117.0260444547102, 117.1770435547658, 117.125061855432, 117.0297469845993, 117.1406792204573, 117.1345283224144, 116.9713383699147, 116.9667984445038, 116.9855588128238, 117.1127402793684, 117.2184643449272, 117.1035860999703, 117.084986414459, 117.0413259641354, 117.1533835485475, 117.0513465984778, 116.9764751283187, 117.1756952593818, 117.001505414786, 117.1246729786199, 116.9982416075409, 116.8913755487809, 117.080717385652, 117.2149797625514, 117.0301433640673, 117.0204843777731, 117.0485701633681, 116.9899013038068, 116.8981316719486, 117.138989312221, 117.0561076425946, 117.0335531976898, 117.1068501084844, 117.0090983974834, 116.8862514261651, 116.9923186566622, 117.0220286346977, 117.1060074657376, 117.0492754401826, 116.9696898270027, 116.920264733423, 116.9968565000969, 117.0659914570202, 116.9028269737067, 116.965911110492, 117.0177553967959, 117.0808733254314]","[36.66395650114124, 36.68325964328149, 36.68596131850632, 36.65920483201051, 36.66460925836092, 36.66596379149478, 36.64894456636556, 36.67854007642949, 36.67062546155008, 36.66153860651937, 36.66895973994342, 36.66724007724813, 36.68424492668589, 36.65467026058254, 36.74695936078788, 36.67173887763802, 36.67522366688821, 36.68230577068782, 36.66099482377454, 36.65543272499229, 36.61640925628431, 36.67873581427254, 36.65497281256529, 36.68645945815081, 36.66050803240029, 36.66326195601289, 36.66639031874198, 36.66737528371446, 36.6657352451023, 36.65942170786914, 36.68231818886909, 36.6494113282071, 36.66222193605838, 36.64653481268376, 36.66922912973437, 36.65932484938003, 36.65961494285817, 36.6663918762549, 36.71579769223829, 36.66037927661242, 36.650531468678, 36.66236613130251, 36.64343426782835, 36.67445093510929, 36.65003500813727, 36.66339450129408, 36.65388139481088]","[39, 65, 64, 40, 46, 45, 19, 55, 37, 44, 50, 44, 62, 23, 105, 41, 37, 65, 38, 28, 4, 51, 25, 67, 40, 39, 41, 37, 32, 46, 60, 23, 44, 21, 32, 37, 39, 44, 93, 36, 16, 38, 25, 32, 19, 39, 25]"
金春禧,餐饮服务;中餐厅;中餐厅,"[116.972783345021, 117.0935131560727, 117.0567270235951, 116.9766147182984, 116.9772309050709, 116.9767399171864, 117.05586696958, 117.0226307855102, 116.9897210285739]","[36.64968700039137, 36.6593951826859, 36.68272394990398, 36.63754517471149, 36.67558422909348, 36.61292918029589, 36.70223893895598, 36.66372778302841, 36.69476767257865]","[19, 43, 60, 10, 56, 3, 78, 39, 74]"
阿信名剪,生活服务;美容美发店;美容美发店,"[116.9853439752759, 116.979918488139, 117.054558768952, 117.0210744753662, 117.0342795851004]","[36.69544652682109, 36.7117133466335, 36.71618907487692, 36.65922279960593, 36.67591032857426]","[74, 90, 93, 39, 59]"
国医堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"[117.1458473932347, 117.1406843797471, 117.0317360973332, 117.0058951291325, 117.0216883419206, 117.0452581171506, 116.9421802479444, 116.9465232639409, 116.9556256987124, 117.0743294523842, 116.9855525769158, 117.0386268908705, 117.0450159318622, 116.9498505483531]","[36.7160373973003, 36.64585665250937, 36.68163795993333, 36.66390380405841, 36.68291643974845, 36.6403016440807, 36.67587386007412, 36.62375426704266, 36.65390934130978, 36.67003080689166, 36.69092077014423, 36.64625632613049, 36.67469118853117, 36.64830036871268]","[98, 29, 59, 38, 58, 23, 54, 8, 18, 42, 56, 23, 40, 18]"
苏北炒货,购物服务;综合市场;果品市场,"[117.2168546935852, 117.0061431382631, 116.952498325747, 116.9887088664638, 116.9941966241565]","[36.69988879279415, 36.68987486793672, 36.67667985854657, 36.69093818478638, 36.68461043879447]","[85, 57, 54, 56, 57]"
醉得意,餐饮服务;中餐厅;中餐厅,"[116.9874559594954, 116.9744337025655, 116.9838324791652, 117.0543757916289, 117.0554170745571, 117.1041251039324, 116.9153831418345, 117.0545500485395, 117.1265697691872, 117.0170896275074, 116.9894710675538, 117.0870406413884, 116.9966534105692, 117.0768049777315, 117.1243667994036, 116.9685382177168, 117.1225675557442, 117.0016116282849, 117.0203028262833, 117.0754755060964]","[36.66725879346712, 36.67495576905689, 36.6956999239639, 36.68538909524299, 36.70272135898453, 36.66750118009085, 36.65299475344914, 36.67914672058782, 36.71768790652988, 36.66771672499111, 36.69522014604014, 36.6836137525352, 36.66215088298238, 36.68555226462743, 36.67173035068899, 36.66277402723797, 36.68502989659293, 36.66389372492393, 36.6569053437491, 36.68041745033904]","[37, 36, 74, 60, 78, 44, 16, 60, 97, 39, 74, 62, 38, 61, 45, 36, 64, 38, 22, 61]"
德舜万盛隆超市,购物服务;超级市场;超市,"[117.0975781373772, 117.1471664411015, 117.1474811021053, 116.969195362725, 116.931986252786, 116.9663140051048, 117.137306652895]","[36.68975588571863, 36.72565739911497, 36.72441875930414, 36.67365847812956, 36.69940734650999, 36.67278698459104, 36.73108149867135]","[62, 98, 98, 36, 71, 36, 105]"
陶语手工,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"[117.1032390593565, 117.1220301111879, 117.1266909994492, 117.0570231384083, 116.9716080407129, 117.1890943703469, 117.022683731042]","[36.66746977205397, 36.68466350410544, 36.71681762918185, 36.68394671690282, 36.65096857945387, 36.67111239411305, 36.65355084813071]","[44, 64, 97, 60, 19, 48, 22]"
醉泉城精酿啤酒社区合作店,购物服务;专卖店;烟酒专卖店,"[117.0204651408643, 116.8958742255513, 116.9371175401908, 117.0917077979307]","[36.65720970904913, 36.66404637822421, 36.66242678402914, 36.65348874925997]","[22, 32, 34, 26]"
鑫状元米线,餐饮服务;中餐厅;中餐厅,"[116.9849138081589, 116.9733188495359, 117.1245372741462, 117.0183836214414, 117.0439277933893, 117.050125138301, 117.0715278712597, 116.9846010684692]","[36.69570166357471, 36.66126443034739, 36.68644036836162, 36.6653245464407, 36.67065293372841, 36.67097257495222, 36.65412598330246, 36.66960798303955]","[74, 36, 64, 39, 40, 41, 25, 37]"
包鲜牛,餐饮服务;快餐厅;快餐厅,"[117.2146039806328, 117.2155127800723, 117.1260467278013, 117.3060698810562, 116.9426440050022]","[36.69943483789292, 36.69887712022227, 36.68720577375603, 36.67980794715504, 36.70172959729338]","[85, 85, 64, 70, 72]"
徐志馍脆皮肉夹馍,餐饮服务;餐饮相关场所;餐饮相关,"[116.8979172536468, 117.0791850035696, 116.9727817946177, 116.9854875109264, 116.9743471008439, 117.0031290822471, 117.1291755739176, 116.9779580383769, 116.8936544423232, 117.0100384956457, 117.0318420585767, 117.0557332042234, 117.0625446580706, 117.1798146720221, 117.1427898702393, 117.1179262173061, 116.8916215179212, 116.93309274758, 117.0870356412112, 117.1312157704382, 117.1027811784768, 116.9682518642532, 116.9041106057375, 116.9770999428378, 117.1404176439307, 117.0332556563255, 116.9290149893229, 117.2250293592789, 117.1409674528418, 117.1302184234057, 117.1358810741008, 116.9181841371711, 117.0925826424221, 117.0015375218747, 116.9678142252082, 117.066834490971, 117.2138832381039, 117.2940906203879, 117.0422396449046, 117.0784886218764, 117.0252914522764, 116.9764551179423, 117.0445979787115, 117.1131980268856, 117.0974982622204, 117.1490312171893, 117.1400330029478, 117.1266698796403, 117.0550712212518, 116.9742658875593, 117.0524204330172, 117.2195655215352, 117.1221050399401, 117.067713326375, 117.1734588189923, 117.1215282691236, 117.0928648502395, 117.219058887314, 117.2140654869575]","[36.62447598039433, 36.64874642319113, 36.69987080380485, 36.63120648828738, 36.6204108238507, 36.61913284595374, 36.67517243353002, 36.68273961904205, 36.67203433007811, 36.64577249304133, 36.70489292894482, 36.70318954517444, 36.73988252538437, 36.64608550127599, 36.66091300642145, 36.68956896243888, 36.67831712390245, 36.65025510922341, 36.68365172983674, 36.65119496872424, 36.70101448081493, 36.63110585384513, 36.67561378811733, 36.66219588237762, 36.70103398133764, 36.65475581716416, 36.71412042259965, 36.73535344983078, 36.67507825826412, 36.68716735549168, 36.67536602190506, 36.67324573091263, 36.68528110112988, 36.61424248395601, 36.66188258157533, 36.67194492001236, 36.69183192378479, 36.68232814144772, 36.69274863970574, 36.6859619031392, 36.70710932494092, 36.61289703167788, 36.64193002018251, 36.68308263512912, 36.68885843490615, 36.71977051879059, 36.6493724804828, 36.71766005377825, 36.68316134224542, 36.64347446892036, 36.71695123409217, 36.67375175269954, 36.68586483447703, 36.70187606176595, 36.67721682417429, 36.67943820680437, 36.67352945361403, 36.70289490703356, 36.69981003705731]","[6, 25, 73, 10, 2, 4, 45, 56, 32, 21, 77, 78, 102, 31, 46, 63, 51, 17, 62, 28, 81, 9, 52, 37, 83, 23, 87, 106, 46, 64, 64, 33, 62, 4, 36, 42, 67, 69, 59, 61, 76, 3, 23, 63, 62, 98, 29, 97, 60, 19, 93, 50, 64, 79, 65, 64, 43, 85, 85]"
搞鱼酸菜鱼,餐饮服务;中餐厅;中餐厅,"[116.9028089965922, 117.0259965434412, 117.1409984913219, 116.9147770058018, 117.0087558334674, 117.0699696144002, 116.9719866899638]","[36.67439397590884, 36.66479711097342, 36.65772698943268, 36.718827850469, 36.64671771764032, 36.6541174947001, 36.64912061717799]","[32, 39, 46, 86, 21, 25, 19]"
金鸿翔广告图文,生活服务;摄影冲印店;摄影冲印,"[117.1774456649892, 117.0938681475869, 117.22578238021, 117.2123685904589, 117.0871962668904]","[36.68855004636769, 36.65801204822824, 36.69375094919383, 36.6857571262657, 36.642371002499]","[65, 43, 85, 67, 26]"
百圆裤业,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"[116.9784221966121, 116.9447343474615, 117.0889125789844, 117.0784906736165, 116.9703833743763]","[36.68162195214268, 36.67551786146847, 36.69735070111925, 36.69415771587608, 36.71129027275065]","[56, 54, 80, 79, 73]"
康佰智能家居,购物服务;家居建材市场;家居建材市场,"[116.968080805659, 117.031275904781, 117.0347314656263, 117.1242582299253, 117.067711184436]","[36.71029235540971, 36.6805547829015, 36.67167587678479, 36.69311180789958, 36.73782061374931]","[73, 59, 40, 64, 103]"
廉记金麦夫手擀面,餐饮服务;快餐厅;快餐厅,"[117.0309313008038, 116.9950503359929, 116.8965651243788, 117.0555561578444, 117.0149489630306]","[36.70572965843421, 36.6628123721716, 36.62417622625375, 36.68146061647681, 36.66311766457979]","[77, 38, 6, 60, 39]"
都市丽人,购物服务;服装鞋帽皮具店;品牌服装店,"[116.9157244854184, 117.0650185083515, 117.0843844049406, 116.9032216347357, 116.9843094199911, 117.0387045640471, 117.0053670771627, 117.0305128927208, 117.0326687728402, 117.2254845823028, 117.126754045549, 117.0092999885361, 117.1908020373181, 117.2143554424218]","[36.65385793158701, 36.68641801711469, 36.66339807931404, 36.6741430039002, 36.69570448468451, 36.65558351477016, 36.68452157171891, 36.67898367657424, 36.65474525754725, 36.69097851032019, 36.71700558842533, 36.70460907359706, 36.67130809952528, 36.67593440681474]","[16, 60, 43, 32, 74, 23, 57, 59, 23, 67, 97, 75, 48, 67]"
鲜骨匠超级排骨饭,餐饮服务;中餐厅;中餐厅,"[116.9705513951019, 117.0945872888729, 116.9771939849702, 117.1362505517607]","[36.65067374987887, 36.65401753769468, 36.71227902291598, 36.71911170875048]","[19, 26, 90, 97]"
醉仙鸭,餐饮服务;餐饮相关场所;餐饮相关,"[116.9722792485488, 116.993705710021, 116.9514055861976]","[36.67838182362998, 36.60463883299663, 36.6176208984437]","[55, 4, 1]"
